FirstName,LastName,ProductName,Price,Quantity,TotalPrice,OrderDate
Elif,Demir,Yaş Pasta,175.35,10,1753.5,2024-05-22
Elif,Çelik,Patatesli Börek,92.43,3,277.29,2024-09-16
Emine,Kılıç,Su Böreği,54.11,10,541.1,2024-02-14
Emine,Şahin,Ispanaklı Börek,156.61,6,939.66,2024-02-28
Fatma,Demir,Sütlaç,22.29,5,111.45,2024-04-06
Cem,Koç,Yaş Pasta,416.43,3,1249.29,2024-05-02
Emine,Çelik,Sarma,498.04,10,4980.4,2024-08-04
Aslı,Koç,Tam Buğday Ekmeği,94.37,8,754.96,2024-02-07
Aslı,Erdoğan,Revani,369.22,4,1476.88,2024-02-23
Murat,Aksoy,Poğaça,162.89,2,325.78,2024-06-09
Murat,Erdoğan,Peynirli Börek,329.74,9,2967.66,2024-08-29
Ayşe,Öztürk,Peynirli Börek,174.72,6,1048.32,2024-07-03
Cem,Öztürk,Şöbiyet,288.2,9,2593.8,2024-08-10
Yusuf,Erdoğan,Peynirli Börek,233.39,10,2333.9,2024-01-11
Aslı,Yıldız,Su Böreği,424.05,1,424.05,2024-09-24
Serkan,Arslan,Kıymalı Börek,231.8,9,2086.2,2024-01-03
Emine,Aydın,Poğaça,341.89,3,1025.67,2024-08-02
Zeynep,Demir,Açma,274.73,6,1648.38,2024-04-22
Emine,Öztürk,Revani,150.76,6,904.56,2024-04-14
Emine,Arslan,Karamelli Pasta,98.19,4,392.76,2024-03-10
Hatice,Erdoğan,Ispanaklı Börek,355.01,9,3195.09,2024-02-12
Aslı,Kılıç,Şöbiyet,174.04,1,174.04,2024-09-28
Elif,Güneş,Karamelli Pasta,271.68,2,543.36,2024-03-05
Elif,Koç,Yaş Pasta,285.67,9,2571.03,2024-03-06
Yusuf,Erdoğan,Tereyağlı Kurabiye,65.26,6,391.56,2024-09-20
Onur,Şahin,Çikolatalı Pasta,222.23,7,1555.61,2024-07-11
Hüseyin,Şahin,Tereyağlı Kurabiye,332.95,2,665.9,2024-08-12
Hüseyin,Kılıç,Tam Buğday Ekmeği,278.97,4,1115.88,2024-09-02
Aslı,Çelik,Poğaça,72.19,3,216.57,2024-06-16
Fatma,Özkan,Patatesli Börek,84.81,9,763.29,2024-05-02
Yusuf,Çelik,Karamelli Pasta,27.52,4,110.08,2024-02-24
Mehmet,Öztürk,Şöbiyet,239.22,7,1674.54,2024-07-26
Murat,Yavuz,Revani,137.44,3,412.32,2024-04-13
Kemal,Erdoğan,Baklava,287.47,2,574.94,2024-01-14
Elif,Yılmaz,Tereyağlı Kurabiye,284.27,1,284.27,2024-03-30
Hatice,Yavuz,Açma,486.4,2,972.8,2024-09-25
Mehmet,Taş,Kıymalı Börek,305.39,7,2137.73,2024-06-27
Aslı,Çelik,Tereyağlı Kurabiye,375.0,10,3750.0,2024-06-28
Zeynep,Şahin,Kadayıf,305.06,10,3050.6,2024-09-18
Mehmet,Aksoy,Yaş Pasta,195.87,3,587.61,2024-07-20
Yusuf,Öztürk,Tam Buğday Ekmeği,30.3,9,272.7,2024-05-07
Hatice,Çelik,Kazandibi,365.57,7,2558.99,2024-09-12
Kemal,Özkan,Pastane Kurabiyesi,478.24,3,1434.72,2024-03-03
Hüseyin,Aydın,Yaş Pasta,39.26,1,39.26,2024-02-25
Ahmet,Öztürk,Açma,407.97,1,407.97,2024-06-04
Serkan,Yavuz,Poğaça,43.96,1,43.96,2024-06-09
Onur,Çelik,Kıymalı Börek,278.46,6,1670.76,2024-08-13
Kemal,Yıldız,Kuru Pasta,489.43,7,3426.01,2024-03-25
Zeynep,Kara,Sütlaç,117.0,7,819.0,2024-03-22
Onur,Arslan,Açma,36.77,5,183.85,2024-06-20
Mehmet,Erdoğan,Poğaça,388.06,2,776.12,2024-07-17
Ayşe,Tekin,Karamelli Pasta,225.48,6,1352.88,2024-09-04
Hasan,Taş,Çikolatalı Kurabiye,269.56,10,2695.6,2024-03-26
Cem,Yılmaz,Revani,476.62,3,1429.86,2024-08-23
Aslı,Kılıç,Su Böreği,381.12,9,3430.08,2024-02-24
Elif,Koç,Poğaça,440.64,9,3965.76,2024-05-28
Selin,Aksoy,Ispanaklı Börek,77.28,10,772.8,2024-03-18
Kemal,Yavuz,Ispanaklı Börek,240.68,2,481.36,2024-09-09
Rabia,Güneş,Şöbiyet,386.33,7,2704.31,2024-04-08
Ayşe,Arslan,Pastane Kurabiyesi,62.48,3,187.44,2024-06-16
Kemal,Polat,Kazandibi,149.49,5,747.45,2024-09-09
Elif,Koç,Çikolatalı Pasta,113.3,3,339.9,2024-01-16
Elif,Yıldız,Kadayıf,459.15,7,3214.05,2024-08-04
Fatma,Yıldız,Simit,322.0,2,644.0,2024-03-23
Hüseyin,Yavuz,Çikolatalı Kurabiye,304.43,8,2435.44,2024-07-29
Mehmet,Arslan,Tereyağlı Kurabiye,222.75,5,1113.75,2024-06-12
Ahmet,Doğan,Peynirli Börek,88.73,9,798.57,2024-06-27
Kemal,Güneş,Su Böreği,210.92,8,1687.36,2024-09-04
Emine,Şahin,Meyveli Pasta,206.92,1,206.92,2024-05-08
Ali,Çelik,Kadayıf,447.67,3,1343.01,2024-04-30
Emine,Polat,Su Böreği,358.57,10,3585.7,2024-04-16
Cem,Tekin,Tereyağlı Kurabiye,145.38,8,1163.04,2024-01-29
Zeynep,Demir,Sütlaç,182.04,2,364.08,2024-09-02
Zeynep,Aksoy,Simit,61.13,7,427.91,2024-06-02
Cem,Güneş,Çikolatalı Kurabiye,330.17,5,1650.85,2024-02-05
Elif,Çelik,Kıymalı Börek,443.79,1,443.79,2024-01-16
Ali,Tekin,Karamelli Pasta,304.33,5,1521.65,2024-02-09
Hasan,Özkan,Sarma,310.84,2,621.68,2024-01-25
Yusuf,Öztürk,Poğaça,493.13,8,3945.04,2024-08-25
Elif,Yıldız,Pastane Kurabiyesi,182.41,1,182.41,2024-07-21
Serkan,Erdoğan,Şöbiyet,124.91,8,999.28,2024-03-03
Emine,Çelik,Simit,490.91,2,981.82,2024-02-23
Murat,Taş,Köy Ekmeği,117.66,5,588.3,2024-04-10
Zeynep,Çelik,Şöbiyet,435.6,10,4356.0,2024-03-18
Ahmet,Aksoy,Baklava,262.27,3,786.81,2024-01-17
Ali,Yıldız,Revani,96.18,10,961.8,2024-07-22
Elif,Yılmaz,Açma,402.36,3,1207.08,2024-08-23
Cem,Çelik,Revani,480.38,2,960.76,2024-05-16
Ayşe,Yavuz,Çavdar Ekmeği,344.98,10,3449.8,2024-06-14
Hüseyin,Erdoğan,Meyveli Pasta,223.17,7,1562.19,2024-02-05
Onur,Arslan,Poğaça,496.72,5,2483.6,2024-02-22
Rabia,Arslan,Peynirli Börek,119.32,8,954.56,2024-07-16
Onur,Demir,Simit,303.61,6,1821.66,2024-01-14
Aslı,Polat,Simit,321.17,5,1605.85,2024-03-11
Hatice,Yıldız,Simit,114.61,1,114.61,2024-01-17
Zeynep,Yıldız,Şöbiyet,167.04,4,668.16,2024-02-01
Murat,Şahin,Peynirli Börek,144.37,1,144.37,2024-05-02
Hasan,Polat,Sütlaç,64.9,4,259.6,2024-07-10
Serkan,Doğan,Tam Buğday Ekmeği,98.98,2,197.96,2024-02-05
Kemal,Taş,Açma,103.12,8,824.96,2024-03-19
Serkan,Doğan,Peynirli Börek,222.13,4,888.52,2024-04-25
Ali,Yıldız,Peynirli Börek,64.57,2,129.14,2024-07-02
Hatice,Arslan,Su Böreği,190.05,5,950.25,2024-06-03
Cem,Polat,Ispanaklı Börek,71.34,7,499.38,2024-07-20
Rabia,Tekin,Yaş Pasta,43.01,4,172.04,2024-02-21
Murat,Tekin,Çikolatalı Pasta,152.8,10,1528.0,2024-09-27
Ayşe,Aksoy,Açma,236.81,4,947.24,2024-08-12
Onur,Çelik,Pastane Kurabiyesi,392.37,4,1569.48,2024-06-03
Onur,Erdoğan,Tam Buğday Ekmeği,22.68,10,226.8,2024-02-09
Onur,Demir,Tam Buğday Ekmeği,57.36,3,172.08,2024-09-17
Cem,Güneş,Sütlaç,459.72,10,4597.2,2024-02-27
Elif,Doğan,Tam Buğday Ekmeği,275.39,3,826.17,2024-02-02
Hasan,Şahin,Revani,407.95,10,4079.5,2024-08-19
Fatma,Doğan,Poğaça,160.48,6,962.88,2024-08-26
Zeynep,Taş,Yaş Pasta,478.78,1,478.78,2024-03-22
Selin,Polat,Kadayıf,463.09,4,1852.36,2024-09-17
Hasan,Polat,Poğaça,223.4,3,670.2,2024-04-02
Onur,Yılmaz,Revani,247.41,3,742.23,2024-09-16
Ahmet,Şahin,Revani,365.57,2,731.14,2024-07-24
Hüseyin,Aydın,Karamelli Pasta,154.67,7,1082.69,2024-08-01
Selin,Arslan,Kadayıf,465.98,10,4659.8,2024-06-27
Zeynep,Yavuz,Çavdar Ekmeği,230.77,2,461.54,2024-03-14
Selin,Kara,Revani,231.63,8,1853.04,2024-03-10
Yusuf,Kara,Peynirli Börek,143.53,8,1148.24,2024-09-08
Fatma,Özkan,Köy Ekmeği,222.87,4,891.48,2024-03-08
Serkan,Öztürk,Açma,386.18,7,2703.26,2024-03-14
Yusuf,Taş,Kıymalı Börek,159.95,6,959.7,2024-02-23
Mehmet,Güneş,Pastane Kurabiyesi,54.08,6,324.48,2024-03-01
Murat,Tekin,Meyveli Pasta,135.1,1,135.1,2024-02-03
Mehmet,Güneş,Meyveli Pasta,180.17,8,1441.36,2024-07-23
Kemal,Şahin,Tam Buğday Ekmeği,125.41,9,1128.69,2024-09-07
Kemal,Çelik,Şöbiyet,330.34,7,2312.38,2024-04-28
Kemal,Aydın,Çavdar Ekmeği,466.37,10,4663.7,2024-07-23
Selin,Aksoy,Baklava,137.3,8,1098.4,2024-08-05
Aslı,Taş,Kuru Pasta,313.09,3,939.27,2024-07-15
Onur,Aydın,Sarma,135.1,1,135.1,2024-07-07
Hüseyin,Yıldız,Karamelli Pasta,110.17,2,220.34,2024-08-28
Rabia,Aksoy,Açma,379.83,10,3798.3,2024-07-15
Fatma,Güneş,Patatesli Börek,186.4,9,1677.6,2024-02-04
Hasan,Kara,Baklava,16.43,6,98.58,2024-06-27
Mehmet,Arslan,Poğaça,159.13,3,477.39,2024-08-07
Hasan,Doğan,Poğaça,170.32,9,1532.88,2024-09-16
Selin,Yavuz,Sütlaç,487.01,8,3896.08,2024-05-08
Elif,Polat,Çikolatalı Kurabiye,331.61,2,663.22,2024-06-03
Mehmet,Yavuz,Poğaça,120.6,5,603.0,2024-02-01
Mehmet,Şahin,Çikolatalı Pasta,72.46,3,217.38,2024-03-02
Emine,Arslan,Patatesli Börek,178.81,9,1609.29,2024-04-26
Emine,Erdoğan,Kazandibi,239.03,2,478.06,2024-05-01
Hatice,Yıldız,Köy Ekmeği,22.08,4,88.32,2024-02-26
Yusuf,Arslan,Kazandibi,310.8,4,1243.2,2024-07-03
Ali,Tekin,Simit,432.78,2,865.56,2024-09-01
Yusuf,Çelik,Sarma,244.81,5,1224.05,2024-08-24
Aslı,Aksoy,Revani,121.04,3,363.12,2024-03-28
Rabia,Çelik,Tereyağlı Kurabiye,418.1,7,2926.7,2024-03-15
Selin,Öztürk,Su Böreği,87.17,6,523.02,2024-08-07
Ali,Erdoğan,Şöbiyet,362.06,4,1448.24,2024-06-15
Hüseyin,Çelik,Kazandibi,309.58,6,1857.48,2024-08-26
Fatma,Özkan,Çikolatalı Pasta,314.44,2,628.88,2024-01-28
Zeynep,Yılmaz,Meyveli Pasta,281.03,10,2810.3,2024-08-02
Ali,Tekin,Kazandibi,190.43,4,761.72,2024-03-26
Yusuf,Demir,Kuru Pasta,218.67,2,437.34,2024-02-18
Emine,Kılıç,Pastane Kurabiyesi,410.57,2,821.14,2024-08-03
Yusuf,Aydın,Sütlaç,60.12,4,240.48,2024-03-31
Mehmet,Koç,Kuru Pasta,329.16,8,2633.28,2024-06-22
Serkan,Yavuz,Patatesli Börek,404.83,4,1619.32,2024-05-12
Ali,Arslan,Şöbiyet,268.77,6,1612.62,2024-03-23
Ahmet,Öztürk,Açma,67.97,5,339.85,2024-06-13
Fatma,Özkan,Baklava,340.78,7,2385.46,2024-03-20
Murat,Aydın,Tereyağlı Kurabiye,304.79,5,1523.95,2024-09-30
Onur,Taş,Revani,121.61,5,608.05,2024-07-28
Fatma,Kılıç,Kıymalı Börek,89.19,10,891.9,2024-03-27
Ahmet,Yavuz,Patatesli Börek,36.23,9,326.07,2024-04-05
Zeynep,Şahin,Tereyağlı Kurabiye,168.7,5,843.5,2024-08-18
Serkan,Öztürk,Tereyağlı Kurabiye,405.65,5,2028.25,2024-04-06
Hüseyin,Yılmaz,Patatesli Börek,298.26,9,2684.34,2024-06-16
Ali,Polat,Ispanaklı Börek,146.44,5,732.2,2024-08-20
Aslı,Arslan,Kuru Pasta,75.45,2,150.9,2024-06-04
Rabia,Koç,Peynirli Börek,242.99,7,1700.93,2024-01-26
Ahmet,Aydın,Kuru Pasta,498.63,3,1495.89,2024-04-04
Kemal,Yıldız,Simit,285.5,1,285.5,2024-08-26
Hasan,Yılmaz,Kazandibi,387.57,4,1550.28,2024-08-07
Selin,Tekin,Tam Buğday Ekmeği,194.62,6,1167.72,2024-05-03
Hüseyin,Erdoğan,Peynirli Börek,202.13,6,1212.78,2024-02-19
Selin,Koç,Çikolatalı Kurabiye,15.59,8,124.72,2024-07-10
Murat,Arslan,Karamelli Pasta,435.83,3,1307.49,2024-01-29
Cem,Koç,Çavdar Ekmeği,208.31,10,2083.1,2024-02-12
Zeynep,Koç,Su Böreği,179.68,5,898.4,2024-03-23
Hüseyin,Kılıç,Çikolatalı Pasta,204.83,6,1228.98,2024-02-19
Cem,Tekin,Poğaça,311.97,4,1247.88,2024-07-14
Zeynep,Yavuz,Baklava,218.43,7,1529.01,2024-03-14
Yusuf,Arslan,Çikolatalı Pasta,106.25,8,850.0,2024-04-21
Yusuf,Özkan,Şöbiyet,429.02,9,3861.18,2024-08-28
Emine,Aksoy,Poğaça,147.54,2,295.08,2024-06-02
Serkan,Koç,Köy Ekmeği,375.48,7,2628.36,2024-04-27
Hüseyin,Çelik,Revani,421.12,8,3368.96,2024-01-31
Ali,Polat,Çavdar Ekmeği,366.65,6,2199.9,2024-05-19
Onur,Öztürk,Patatesli Börek,72.85,3,218.55,2024-01-17
Fatma,Yılmaz,Karamelli Pasta,423.92,3,1271.76,2024-08-13
Elif,Aydın,Peynirli Börek,429.78,4,1719.12,2024-07-01
Elif,Güneş,Meyveli Pasta,320.77,2,641.54,2024-05-31
Hasan,Güneş,Su Böreği,164.55,5,822.75,2024-09-04
Hasan,Aksoy,Karamelli Pasta,70.28,1,70.28,2024-06-19
Hüseyin,Doğan,Meyveli Pasta,323.06,3,969.18,2024-08-22
Serkan,Polat,Tam Buğday Ekmeği,219.42,2,438.84,2024-04-20
Ahmet,Polat,Çikolatalı Pasta,46.74,1,46.74,2024-07-30
Serkan,Yılmaz,Çikolatalı Pasta,72.56,10,725.6,2024-09-26
Onur,Arslan,Yaş Pasta,270.77,7,1895.39,2024-03-03
Ahmet,Erdoğan,Ispanaklı Börek,143.07,2,286.14,2024-04-23
Fatma,Tekin,Baklava,366.46,8,2931.68,2024-05-19
Kemal,Kara,Açma,376.28,4,1505.12,2024-04-18
Ali,Aksoy,Revani,450.68,6,2704.08,2024-02-25
Yusuf,Aksoy,Tam Buğday Ekmeği,395.76,3,1187.28,2024-07-20
Ali,Şahin,Çikolatalı Pasta,124.7,6,748.2,2024-01-11
Hasan,Şahin,Tereyağlı Kurabiye,83.79,3,251.37,2024-08-01
Aslı,Arslan,Patatesli Börek,423.97,2,847.94,2024-05-13
Kemal,Yavuz,Baklava,233.49,2,466.98,2024-08-25
Kemal,Polat,Simit,347.74,9,3129.66,2024-05-06
Zeynep,Tekin,Kuru Pasta,162.47,4,649.88,2024-07-14
Cem,Aksoy,Köy Ekmeği,494.39,7,3460.73,2024-06-20
Murat,Güneş,Çikolatalı Pasta,405.98,8,3247.84,2024-08-04
Ayşe,Güneş,Revani,103.34,8,826.72,2024-02-20
Yusuf,Aydın,Açma,83.35,9,750.15,2024-09-25
Selin,Öztürk,Yaş Pasta,495.53,9,4459.77,2024-06-23
Fatma,Çelik,Çavdar Ekmeği,136.06,7,952.42,2024-02-24
Zeynep,Aksoy,Patatesli Börek,376.12,10,3761.2,2024-08-06
Yusuf,Şahin,Kazandibi,97.49,3,292.47,2024-05-25
Emine,Arslan,Açma,253.27,3,759.81,2024-02-15
Ahmet,Özkan,Çikolatalı Pasta,57.19,6,343.14,2024-03-23
Hüseyin,Kara,Revani,326.23,8,2609.84,2024-05-24
Elif,Erdoğan,Kıymalı Börek,263.41,3,790.23,2024-03-21
Aslı,Kara,Su Böreği,226.55,6,1359.3,2024-07-19
Hasan,Aksoy,Karamelli Pasta,296.5,5,1482.5,2024-09-29
Mehmet,Tekin,Karamelli Pasta,375.71,10,3757.1,2024-01-13
Rabia,Aksoy,Açma,105.01,6,630.06,2024-06-03
Fatma,Yavuz,Simit,129.19,8,1033.52,2024-02-11
Hüseyin,Öztürk,Karamelli Pasta,92.94,4,371.76,2024-09-25
Hatice,Polat,Çikolatalı Pasta,119.93,9,1079.37,2024-05-16
Murat,Çelik,Kazandibi,131.51,10,1315.1,2024-06-02
Fatma,Özkan,Ispanaklı Börek,237.09,3,711.27,2024-06-06
Serkan,Yavuz,Revani,324.55,4,1298.2,2024-07-04
Onur,Koç,Kıymalı Börek,75.54,6,453.24,2024-06-13
Selin,Tekin,Tereyağlı Kurabiye,488.97,5,2444.85,2024-01-21
Serkan,Özkan,Açma,17.37,7,121.59,2024-04-14
Aslı,Kılıç,Kıymalı Börek,246.95,3,740.85,2024-08-11
Hasan,Yavuz,Pastane Kurabiyesi,48.34,6,290.04,2024-04-12
Ahmet,Güneş,Patatesli Börek,119.45,2,238.9,2024-04-05
Yusuf,Çelik,Kadayıf,287.44,6,1724.64,2024-06-17
Aslı,Aydın,Çikolatalı Pasta,112.76,4,451.04,2024-08-06
Onur,Yılmaz,Sarma,206.76,1,206.76,2024-09-30
Hasan,Aksoy,Tereyağlı Kurabiye,354.97,1,354.97,2024-03-15
Hasan,Arslan,Su Böreği,123.61,6,741.66,2024-03-17
Selin,Yıldız,Kazandibi,189.85,6,1139.1,2024-02-23
Hüseyin,Yavuz,Tam Buğday Ekmeği,475.61,6,2853.66,2024-02-10
Hüseyin,Yılmaz,Sarma,196.3,8,1570.4,2024-02-27
Emine,Arslan,Karamelli Pasta,318.51,8,2548.08,2024-01-22
Murat,Taş,Karamelli Pasta,453.01,10,4530.1,2024-08-18
Hatice,Taş,Sarma,25.95,8,207.6,2024-09-09
Ali,Kara,Sarma,286.21,4,1144.84,2024-02-07
Serkan,Kılıç,Pastane Kurabiyesi,471.84,10,4718.4,2024-04-30
Fatma,Güneş,Açma,349.32,1,349.32,2024-08-04
Mehmet,Yılmaz,Simit,257.93,8,2063.44,2024-01-06
Elif,Erdoğan,Pastane Kurabiyesi,201.63,9,1814.67,2024-02-14
Elif,Kara,Şöbiyet,128.04,5,640.2,2024-04-13
Cem,Arslan,Köy Ekmeği,221.06,6,1326.36,2024-02-06
Murat,Kara,Meyveli Pasta,158.45,4,633.8,2024-02-09
Selin,Taş,Kıymalı Börek,51.62,5,258.1,2024-03-06
Ali,Çelik,Açma,391.84,4,1567.36,2024-05-23
Ahmet,Öztürk,Açma,388.72,1,388.72,2024-02-26
Onur,Taş,Ispanaklı Börek,415.0,4,1660.0,2024-05-09
Aslı,Yılmaz,Sütlaç,64.51,3,193.53,2024-04-17
Murat,Çelik,Tam Buğday Ekmeği,461.01,10,4610.1,2024-06-21
Selin,Taş,Kuru Pasta,73.82,4,295.28,2024-03-20
Selin,Yılmaz,Kuru Pasta,440.36,10,4403.6,2024-04-04
Hasan,Şahin,Çikolatalı Kurabiye,479.31,7,3355.17,2024-08-19
Aslı,Kılıç,Açma,164.0,6,984.0,2024-06-25
Aslı,Arslan,Su Böreği,49.84,4,199.36,2024-06-13
Yusuf,Polat,Kıymalı Börek,415.05,5,2075.25,2024-01-11
Yusuf,Polat,Kuru Pasta,378.68,1,378.68,2024-05-09
Aslı,Taş,Şöbiyet,84.7,9,762.3,2024-06-28
Murat,Yılmaz,Şöbiyet,437.33,2,874.66,2024-01-29
Yusuf,Güneş,Peynirli Börek,281.71,5,1408.55,2024-08-28
Emine,Doğan,Açma,429.16,6,2574.96,2024-07-03
Ali,Güneş,Şöbiyet,152.01,10,1520.1,2024-01-21
Ahmet,Yılmaz,Köy Ekmeği,85.69,8,685.52,2024-09-28
Hasan,Yıldız,Simit,298.6,10,2986.0,2024-05-29
Hasan,Aydın,Karamelli Pasta,80.16,8,641.28,2024-03-29
Hatice,Yavuz,Peynirli Börek,369.0,10,3690.0,2024-08-14
Serkan,Demir,Sütlaç,380.71,8,3045.68,2024-07-12
Kemal,Yavuz,Çikolatalı Pasta,34.27,5,171.35,2024-09-05
Aslı,Arslan,Baklava,255.45,6,1532.7,2024-01-05
Hasan,Çelik,Karamelli Pasta,286.01,4,1144.04,2024-04-12
Serkan,Tekin,Çavdar Ekmeği,466.25,1,466.25,2024-09-17
Hatice,Güneş,Su Böreği,298.08,8,2384.64,2024-07-21
Selin,Çelik,Poğaça,209.91,7,1469.37,2024-02-05
Elif,Kılıç,Su Böreği,130.88,4,523.52,2024-02-01
Aslı,Yavuz,Ispanaklı Börek,90.82,3,272.46,2024-07-29
Emine,Çelik,Su Böreği,287.27,1,287.27,2024-07-24
Hatice,Kara,Meyveli Pasta,462.46,6,2774.76,2024-04-20
Fatma,Taş,Simit,278.2,2,556.4,2024-03-17
Hüseyin,Koç,Kadayıf,289.92,5,1449.6,2024-08-10
Serkan,Yavuz,Ispanaklı Börek,34.88,2,69.76,2024-09-10
Onur,Erdoğan,Simit,208.7,6,1252.2,2024-05-11
Hatice,Demir,Kazandibi,109.66,7,767.62,2024-06-10
Hasan,Çelik,Şöbiyet,90.44,1,90.44,2024-09-28
Elif,Arslan,Su Böreği,445.89,7,3121.23,2024-03-21
Mehmet,Aydın,Tam Buğday Ekmeği,159.68,3,479.04,2024-08-06
Yusuf,Doğan,Baklava,319.47,8,2555.76,2024-02-03
Elif,Aydın,Köy Ekmeği,274.28,9,2468.52,2024-07-13
Onur,Kılıç,Poğaça,430.14,3,1290.42,2024-08-08
Kemal,Tekin,Kadayıf,42.68,8,341.44,2024-01-23
Aslı,Yılmaz,Ispanaklı Börek,21.58,7,151.06,2024-05-12
Onur,Güneş,Köy Ekmeği,147.6,1,147.6,2024-07-07
Hasan,Aksoy,Çavdar Ekmeği,474.48,4,1897.92,2024-04-11
Emine,Aksoy,Revani,471.3,10,4713.0,2024-04-10
Ayşe,Güneş,Sarma,449.47,1,449.47,2024-02-08
Rabia,Özkan,Karamelli Pasta,497.14,7,3479.98,2024-08-29
Cem,Yıldız,Yaş Pasta,163.9,5,819.5,2024-02-05
Ahmet,Güneş,Poğaça,106.94,10,1069.4,2024-04-03
Selin,Tekin,Açma,345.94,2,691.88,2024-05-27
Selin,Kılıç,Baklava,460.5,1,460.5,2024-09-25
Hüseyin,Yıldız,Poğaça,298.94,4,1195.76,2024-07-28
Emine,Tekin,Yaş Pasta,233.1,2,466.2,2024-02-24
Cem,Öztürk,Revani,49.69,6,298.14,2024-03-21
Hasan,Kara,Şöbiyet,359.22,6,2155.32,2024-07-22
Murat,Yılmaz,Su Böreği,373.26,5,1866.3,2024-08-21
Murat,Kara,Revani,77.76,4,311.04,2024-03-20
Elif,Güneş,Çikolatalı Kurabiye,49.63,9,446.67,2024-05-14
Hasan,Aydın,Sütlaç,84.64,2,169.28,2024-05-29
Cem,Yıldız,Revani,78.8,2,157.6,2024-08-07
Zeynep,Kılıç,Şöbiyet,433.31,2,866.62,2024-07-27
Yusuf,Aksoy,Kazandibi,236.97,9,2132.73,2024-08-20
Ayşe,Koç,Tam Buğday Ekmeği,90.65,8,725.2,2024-07-26
Fatma,Güneş,Tereyağlı Kurabiye,477.94,3,1433.82,2024-03-30
Ayşe,Erdoğan,Baklava,332.17,5,1660.85,2024-08-31
Ali,Erdoğan,Tereyağlı Kurabiye,136.38,4,545.52,2024-08-19
Hasan,Taş,Simit,296.21,2,592.42,2024-09-08
Kemal,Koç,Karamelli Pasta,444.28,5,2221.4,2024-06-26
Selin,Arslan,Sütlaç,195.51,8,1564.08,2024-09-30
Aslı,Çelik,Kadayıf,199.65,7,1397.55,2024-01-16
Ayşe,Özkan,Ispanaklı Börek,392.19,1,392.19,2024-01-20
Mehmet,Tekin,Kadayıf,166.81,7,1167.67,2024-01-17
Zeynep,Kılıç,Simit,211.16,2,422.32,2024-02-24
Cem,Polat,Kadayıf,219.76,5,1098.8,2024-06-18
Ahmet,Polat,Patatesli Börek,100.13,10,1001.3,2024-07-28
Kemal,Güneş,Sarma,414.83,2,829.66,2024-09-21
Selin,Özkan,Açma,72.44,10,724.4,2024-03-17
Mehmet,Demir,Pastane Kurabiyesi,98.75,3,296.25,2024-01-21
Selin,Çelik,Tereyağlı Kurabiye,404.93,2,809.86,2024-04-28
Ali,Yılmaz,Simit,111.97,4,447.88,2024-03-10
Elif,Erdoğan,Kazandibi,331.39,6,1988.34,2024-06-04
Serkan,Koç,Karamelli Pasta,455.74,5,2278.7,2024-07-18
Hatice,Aksoy,Kadayıf,359.63,5,1798.15,2024-09-23
Ali,Aksoy,Patatesli Börek,448.67,8,3589.36,2024-01-03
Serkan,Tekin,Çikolatalı Kurabiye,303.11,8,2424.88,2024-01-23
Selin,Çelik,Açma,469.19,8,3753.52,2024-02-03
Ali,Kara,Çikolatalı Pasta,128.24,10,1282.4,2024-01-22
Hasan,Demir,Çavdar Ekmeği,450.92,2,901.84,2024-05-28
Yusuf,Çelik,Şöbiyet,184.6,7,1292.2,2024-04-05
Kemal,Öztürk,Köy Ekmeği,420.16,7,2941.12,2024-05-04
Rabia,Koç,Yaş Pasta,407.25,9,3665.25,2024-05-16
Serkan,Yavuz,Kadayıf,488.17,4,1952.68,2024-08-26
Ali,Kılıç,Patatesli Börek,70.26,10,702.6,2024-07-30
Aslı,Kara,Pastane Kurabiyesi,462.91,9,4166.19,2024-03-30
Fatma,Yavuz,Baklava,128.07,1,128.07,2024-03-01
Zeynep,Demir,Poğaça,189.23,8,1513.84,2024-07-27
Hasan,Koç,Pastane Kurabiyesi,338.22,1,338.22,2024-04-05
Elif,Öztürk,Sarma,141.32,10,1413.2,2024-03-15
Emine,Güneş,Şöbiyet,40.11,3,120.33,2024-07-30
Ahmet,Polat,Köy Ekmeği,91.7,10,917.0,2024-07-06
Onur,Polat,Poğaça,65.46,7,458.22,2024-07-03
Aslı,Öztürk,Şöbiyet,23.07,6,138.42,2024-07-19
Onur,Kara,Köy Ekmeği,94.73,5,473.65,2024-07-22
Ayşe,Aydın,Pastane Kurabiyesi,102.73,2,205.46,2024-05-30
Ayşe,Kara,Peynirli Börek,219.22,8,1753.76,2024-06-26
Ahmet,Yıldız,Su Böreği,250.85,9,2257.65,2024-05-04
Zeynep,Arslan,Peynirli Börek,449.19,7,3144.33,2024-09-12
Hüseyin,Aydın,Tereyağlı Kurabiye,341.79,2,683.58,2024-07-28
Ahmet,Doğan,Meyveli Pasta,223.54,5,1117.7,2024-02-13
Kemal,Çelik,Baklava,17.9,4,71.6,2024-09-16
Hüseyin,Arslan,Tereyağlı Kurabiye,205.53,10,2055.3,2024-03-15
Mehmet,Kılıç,Çavdar Ekmeği,228.27,7,1597.89,2024-09-18
Serkan,Yavuz,Açma,427.21,1,427.21,2024-09-28
Ayşe,Çelik,Köy Ekmeği,477.45,9,4297.05,2024-06-06
Hatice,Öztürk,Kadayıf,36.87,10,368.7,2024-06-14
Hüseyin,Arslan,Açma,496.03,10,4960.3,2024-01-29
